Grant Number,Site_ID,Medicare Provider Number,340B ID,CE ID,Entity Type Code,Participating,Participating Start Date,Termination Reason,Term Date,Certified/Decertified Date,New Record ID,Parent ID,Entity Name,Entity Sub-Division Name,Address 1,Address 2,City,State,Zip,Second Zip
STD-GA,,,STD30528,15449,STD,TRUE,1/1/2000,,,3/7/2014 0:00,,,WHITE COUNTY HEALTH DEPARTMENT,District 2,1331 HELEN HIGHWAY,UNIT 210,CLEVELAND,GA,30528,
STD-GA,,,STD30457,15500,STD,TRUE,1/1/2000,,,2/27/2014 0:00,,,TREUTLEN COUNTY HEALTH DEPARTMENT,DISTRICT 5-1,5614 N. THIRD STREET,,SOPERTON,GA,30457,
STD-GA,,,STD30207,15860,STD,TRUE,1/1/2000,,,2/26/2014 0:00,,,ROCKDALE COUNTY HEALTH DEPARTMENT,District 3-4,985 TAYLOR ST.,,CONYERS,GA,30012,
STD-GA,,,STD31537,15874,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,CHARLTON COUNTY HEALTH DEPARTMENT,DISTRICT 9-2,2587 3rd Street,,FOLKSTON,GA,31537,8964
STD-GA,,,STD31023,16007,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,DODGE COUNTY HEALTH DEPARTMENT,DISTRICT 5-1,1121 PLAZA AVE,,EASTMAN,GA,31023,
STD-GA,,,STD30680,16353,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,BARROW COUNTY HEALTH DEPARTMENT,DISTRICT 10,15 PORTER STREET EAST,,WINDER,GA,30680,
STD-GA,,,STD30240,16590,STD,TRUE,1/1/2000,,,3/13/2014 0:00,,,TROUP COUNTY HEALTH DEPARTMENT,District 4,900 DALLIS STREET,,LAGRANGE,GA,30240,
STD-GA,,,STD31770,16655,STD,TRUE,1/1/2000,,,3/10/2014 0:00,,,BAKER COUNTY HEALTH DEPARTMENT,DISTRICT 8-2,327 SUNSET AVENUE SW,,NEWTON,GA,39870,
STD-GA,,,STD30701,16677,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,GORDON COUNTY HEALTH DEPARTMENT,District 1-1,310 N. RIVER STREET,,CALHOUN,GA,30701,
STD-GA,,,STD31545,16974,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,WAYNE COUNTY HEALTH DEPARTMENT,DISTRICT 9-2,240 PEACHTREE STREET,,JESUP,GA,31545,0212
STD-GA,,,STD31643,17039,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,BROOKS COUNTY HEALTH DEPARTMENT,DISTRICT 8-1,500 E. COURTLAND STREET,,QUITMAN,GA,31643,
STD-GA,,,STD31569,17102,STD,TRUE,1/1/2011,,,3/3/2014 0:00,,,WOODBINE CLINIC,District 9-1,1501 GEORGIA AVENUE,,WOODBINE,GA,31569,
STD-GA,,,STD31803,17166,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,MARION COUNTY HEALTH DEPARTMENT,DISTRICT 7,111-A BAKER STREET,,BUENA VISTA,GA,31803,
STD-GA,,,STD30439,17210,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,CANDLER COUNTY HEALTH DEPARTMENT,DISTRICT 9-2,428 N. ROUNTREE STREET,,METTER,GA,30439,
STD-GA,,,STD300509,17256,STD,TRUE,10/1/1994,,,2/26/2014 0:00,,,CLAYTON COUNTY BOARD OF HEALTH,DISTRICT 3-3,1117 BATTLECREEK ROAD,,JONESBORO,GA,30236,
STD-GA,,,STD30125,17284,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,POLK COUNTY HEALTH DEPARTMENT,,125 EAST WARE STREET,,CEDARTOWN,GA,30125,
STD-GA,,,STD31305,17289,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,MCINTOSH COUNTY HEALTH DEPARTMENT,,1335  HWY 57,,TOWNSEND,GA,31331,
STD-GA,,,STD31030,17415,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,PEACH COUNTY HEALTH DEPARTMENT,DISTRICT 5-2,406 EAST CHURCH STREET,,FORT VALLEY,GA,31030,
STD-GA,,,STD31792,17492,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,THOMAS COUNTY HEALTH DEPARTMENT,DISTRICT 8-2,484 SMITH AVENUE,,THOMASVILLE,GA,31792,
STD-GA,,,STD301652,17546,STD,TRUE,1/1/1997,,,2/24/2014 0:00,,,DPH  DISTRICT 1 UNIT 1,NORTHWEST GEORGIA HEALTH DISTRICT,"1309 REDMOND ROAD, NW",,ROME,GA,30165,
STD-GA,,,STD30728,17726,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,WALKER COUNTY HEALTH DEPARTMENT,DISTRICT 1-1,603 E. VILLANOW STREET,,LAFAYETTE,GA,30728,
STD-GA,,,STD30830,17853,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,BURKE COUNTY HEALTH DEPARTMENT,District 6,114 DOGWOOD DRIVE,,WAYNESBORO,GA,30830,
STD-GA,,,STD30120,17874,STD,TRUE,1/1/2000,,,3/10/2014 0:00,,,BARTOW COUNTY HEALTH DEPARTMENT,District 1-1,"100 ZENA DRIVE, S.E.",,CARTERSVILLE,GA,30121,
STD-GA,,,STD31805,18295,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,CHATTAHOOCHEE COUNTY HEALTH DEPARTMENT,DISTRICT 7,213 MCNAUGHTON STREET,,CUSSETA,GA,31805,
STD-GA,,,STD31064,18434,STD,TRUE,1/1/2000,,,3/3/2014 0:00,,,JASPER COUNTY HEALTH DEPARTMENT,DISTRICT 5-2,336 EAST GREENE STREET,,MONTICELLO,GA,31064,
STD-GA,,,STD31539,18440,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,JEFF DAVIS COUNTY HEALTH DEPARTMENT,DISTRICT 9-2,30 E SYCAMORE STREET,,HAZLEHURST,GA,31539,6162
STD-GA,,,STD30224,18522,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,SPALDING COUNTY HEALTH DEPARTMENT,DISTRICT 4,1007 MEMORIAL DRIVE,,GRIFFIN,GA,30224,
STD-GA,,,STD31717,19047,STD,TRUE,1/1/2000,,,3/10/2014 0:00,,,DECATUR COUNTY HEALTH DEPARTMENT,DISTRICT 8-2,928 WEST STREET,,BAINBRIDGE,GA,39819,
STD-GA,,,STD31815,19053,STD,TRUE,1/1/2000,,,3/7/2014 0:00,,,STEWART COUNTY HEALTH DEPARTMENT,DISTRICT 7,211 HEALTH DEPARTMENT RD.,,LUMPKIN,GA,31815,
STD-GA,,,STD315014,19294,STD,TRUE,1/1/1997,,,2/24/2014 0:00,,,GEORGIA  PUBLIC HEALTH DISTRICT 9-2,SOUTHEAST HEALTH DISTRICT 9-2,1115 CHURCH STREET,PHARMACY SERVICES 1115,WAYCROSS,GA,31501,
STD-GA,,,STD30411,19348,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,WHEELER COUNTY HEALTH DEPARTMENT,DISTRICT 5-1,26 KENT STREET,,ALAMO,GA,30411,
STD-GA,,,STD30401,19457,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,EMANUEL COUNTY HEALTH DEPARTMENT,District 6,"50 HIGHWAY #56, NORTH",,SWAINSBORO,GA,30401,
STD-GA,,,STD30467,19664,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,SCREVEN COUNTY HEALTH DEPARTMENT,DISTRICT 6,416 PINE STREET,,SYLVANIA,GA,30467,
STD-GA,,,STD31902,19744,STD,TRUE,1/1/2000,,,3/7/2014 0:00,,,GEORGIA WEST CENTRAL HEALTH DISTRICT 7,DISTRICT 7,2100 COMER AVENUE,,COLUMBUS,GA,31904,
STD-GA,,,STD30116,19909,STD,TRUE,1/1/2000,,,2/26/2014 0:00,,,CARROLL COUNTY HEALTH DEPARTMENT,District 4,1004 NEWNAN ROAD,,CARROLLTON,GA,30116,
STD-GA,,,STD31055,20025,STD,TRUE,1/1/2000,,,2/26/2014 0:00,,,TELFAIR COUNTY HEALTH DEPARTMENT,DISTRICT 5-1,89 TELFAIR AVENUE,,MCRAE,GA,31055,
STD-GA,,,STD31723,20325,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,EARLY COUNTY HEALTH DEPARTMENT,DISTRICT 8-1,618 FLOWERS DRIVE,,BLAKELY,GA,39823,
,,,STD302402,20383,STD,TRUE,7/1/2014,,,,,,District 4 Public Health,,122-A Gordon Commercial Dr.,,LAGRANGE,GA,30240,
STD-GA,,,STD30303,20562,STD,TRUE,1/1/2000,,,3/13/2014 0:00,,,FULTON COUNTY HEALTH DEPARTMENT,DISTRICT 3-2,99 Jesse Hill Jr. Dr.,Fulton County Department of Health and Wellness - Aldredge,ATLANTA,GA,30303,
STD-GA,,,STD31044,20675,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,TWIGGS COUNTY HEALTH DEPARTMENT,DISTRICT 5-2,26 MAIN STREET,,JEFFERSONVILLE,GA,31044,
STD-GA,,,STD30134,20797,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,DOUGLAS COUNTY HEALTH DEPARTMENT,District 3-1,6770 Selman Drive,,DOUGLASVILLE,GA,30134,
STD-GA,,,STD305461,21097,STD,TRUE,1/1/2001,,,3/10/2014 0:00,,,BANKS COUNTY HEALTH DEPARTMENT,District 2,677 THOMPSON STREET,,HOMER,GA,30547,
STD-GA,,,STD314013,21121,STD,TRUE,1/1/2011,,,2/24/2014 0:00,,,CHATHAM COUNTY HEALTH DEPARTMENT MIDTOWN,,1602 DRAYTON STREET,,SAVANNAH,GA,31401,
STD-GA,,,STD30204,21274,STD,TRUE,1/1/2000,,,2/26/2014 0:00,,,LAMAR COUNTY HEALTH DEPARTMENT,District 4,118 ACADEMY DRIVE,SUITE B,BARNESVILLE,GA,30204,
STD-GA,,,STD30434,21493,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,JEFFERSON COUNTY HEALTH DEPARTMENT,District 6,"2501 HIGHWAY #1, NORTH",,LOUISVILLE,GA,30434,
STD-GA,,,STD306013,21521,STD,TRUE,1/1/1997,,,2/26/2014 0:00,,,Northeast Health District - District 10,District 10,189 Paradise Blvd.,,Athens,GA,30607,
STD-GA,,,STD309012,21619,STD,TRUE,1/1/2005,,,3/10/2014 0:00,,,RICHMOND COUNTY HEALTH DEPARTMENT,SATELLITE #2 District 6,2420 WINDSOR SPRING RD,,AUGUSTA,GA,30906,
STD-GA,,,STD30650,21736,STD,TRUE,1/1/2000,,,3/6/2014 0:00,,,MORGAN COUNTY HEALTH DEPARTMENT,DISTRICT 10,"2005 SOUTH MAIN STREET, SUITE 200",,MADISON,GA,30650,
STD-GA,,,STD30165,21892,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,FLOYD COUNTY HEALTH DEPARTMENT,District 1-1,16 E. 12TH STREET,,ROME,GA,30161,
STD-GA,,,STD310214,22073,STD,TRUE,1/1/1997,,,3/6/2014 0:00,,,Georgia State DPH District 5-1,South Central Health District,2121-B Bellevue Road,,DUBLIN,GA,31021,
STD-GA,,,STD30442,22074,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,JENKINS COUNTY HEALTH DEPARTMENT,District 6,709 VIRGINIA AVENUE,,MILLEN,GA,30442,
STD-GA,,,STD31313,22084,STD,TRUE,1/1/2000,,,3/10/2014 0:00,,,LIBERTY COUNTY HEALTH DEPARTMENT,District 9-1,1113 EAST OGLETHORPE HIGHWAY,,HINESVILLE,GA,31313,
STD-GA,,,STD30263,22386,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,COWETA COUNTY HEALTH DEPARTMENT,District 4,70 HOSPITAL ROAD,,NEWNAN,GA,30263,
STD-GA,,,STD30246,22967,STD,TRUE,1/1/2001,,,2/24/2014 0:00,,,GWINNETT COUNTY HEALTH DEPARTMENT,,"455 Grayson Hwy, Suite 300",,LAWRENCEVILLE,GA,30043,
STD-GA,,,STD31029,22996,STD,TRUE,1/1/2000,,,3/13/2014 0:00,,,MONROE COUNTY HEALTH DEPARTMENT,DISTRICT 5-2,"106 MARTIN LUTHER KING, JR.  DRIVE",,FORSYTH,GA,31029,
STD-GA,,,STD30736,23042,STD,TRUE,1/1/2000,,,2/24/2014 0:00,,,CATOOSA COUNTY HEALTH DEPARTMENT,DISTRICT 1-1,145 CATOOSA CIRCLE,,RINGGOLD,GA,30736,
STD-GA,,,STD31324,23047,STD,TRUE,1/1/2011,,,2/24/2014 0:00,,,RICHMOND HILL CLINIC,,66 CAPTAIN MATTHEW FREEMAN DRIVE,SUITE 159,RICHMOND HILL,GA,31324,
STD-GA,,,STD30540,23274,STD,TRUE,1/1/2000,,,2/26/2014 0:00,,,GILMER COUNTY HEALTH DEPARTMENT,District 1-2,28 SOUTHSIDE CHURCH STREET,,ELLIJAY,GA,30540,
STD-GA,,,STD30525,23411,STD,TRUE,1/1/2000,,,2/25/2014 0:00,,,RABUN COUNTY HEALTH DEPARTMENT,District 2,184 SOUTH MAIN ST.,,CLAYTON,GA,30525,
STD-GA,,,STD31632,24845,STD,TRUE,1/1/2012,,,3/7/2014 0:00,,,LOWNDES COUNTY HEALTH DEPARTMENT (HAHIRA SATELLITE CLINIC),DISTRICT 8-1,503 WEST MAIN STREET,,HAHIRA,GA,31632,
STD-GA,,,STD31636,24846,STD,TRUE,1/1/2012,,,3/6/2014 0:00,,,LOWNDES COUNTY HEALTH DEPARTMENT (LAKE PARK SATELLITE CLINIC),DISTRICT 8-1,751 COUNTY LANE,,LAKE PARK,GA,31636,
STD-GA,,,STD300311,30019,STD,TRUE,10/1/2012,,,2/25/2014 0:00,,,DeKalb County Board of Health District 3-5,Central Health Center,440 Winn Way,,Decatur,GA,30031,
STD-GA,,,STD30034,30021,STD,TRUE,10/1/2012,,,2/25/2014 0:00,,,DeKalb County Board of Health District 3-5,Clifton Springs Health Center,3110 Clifton Springs Rd,,Decatur,GA,30034,
STD-GA,,,STD30032,30024,STD,TRUE,10/1/2012,,,2/26/2014 0:00,,,DeKalb County Board of Health District 3-5,North DeKalb Health Center,3807 Clairmont Rd. N.E.,,Chamblee,GA,30341,
STD-GA,,,STD30058,30025,STD,TRUE,10/1/2012,,,2/25/2014 0:00,,,DeKalb County Board of Health District 3-5,East Health Center,2277 South Stone Mountain-Lithonia Rd,,Lithonia,GA,30058,
STD-GA,,,STD30309,36780,STD,TRUE,10/1/2013,,,2/10/2014 0:00,,,"Positive Impact, Inc.",,60 11th St NE,,Atlanta,GA,30309,3970
STD-GA,,,STD303035,36802,STD,TRUE,10/1/2013,,,2/17/2014 0:00,,,Empowerment Resource Center,Comprehensive Intervention Clinic,100 Edgewood Avenue NE,Suite 1020,Atlanta,GA,30303,3065
STD-GA,,,STD316341,40325,STD,TRUE,4/1/2014,,,,,,CLINCH COUNTY HEALTH DEPARTMENT,DISTRICT 9-2,285 SWEAT STREET,,HOMERVILLE,GA,31634,2301
STD-GA,,,STD315331,40330,STD,TRUE,4/1/2014,,,,,,GEORGIA SOUTHEAST HEALTH DISTRICT 9-2,COFFEE WELLNESS CENTER,1003 SHIRLEY AVENUE,,DOUGLAS,GA,31533,2123
STD-GA,,,STD304581,40336,STD,TRUE,4/1/2014,,,,,,GEORGIA SOUTHEAST HEALTH DISTRICT 9-2,BULLOCH WELLNESS CENTER,3 WEST ALTMAN STREET,,STATESBORO,GA,30458,5212
STD-GA,,,STD303031,40423,STD,TRUE,4/1/2014,,,,,,Planned Parenthood Southeast,,75 Piedmont Ave NE,Suite 800,Atlanta,GA,30303,
STD-GA,,,STD30331,40549,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,ADAMSVILLE HEALTH CENTER,3700 MARTIN LUTHER KING JR.,,ATLANTA,GA,30331,
STD-GA,,,STD30337,40551,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,COLLEGE PARK REGIONAL HEALTH CENTER,1920 JOHN E WESLEY AVENUE,,COLLEGE PARK,GA,30337,
STD-GA,,,STD31816,41118,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 4,MANCHESTER HEALTH CENTER,300 PERRY STREET,,MANCHESTER,GA,31816,
STD-GA,,,STD31833,41120,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 4,WEST POINT HEALTH CENTER,1003 E. 11TH STREET,,WEST POINT,GA,31833,
STD-GA,,,STD303121,41293,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,DUNBAR TEEN CLINIC,477 WINDSOR STREET SW,,ATLANTA,GA,30312,
STD-GA,,,STD30315,41294,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,LAKEWOOD HEALTH CENTER,1853 JONESBORO ROAD SE,,ATLANTA,GA,30315,
STD-GA,,,STD30314,41295,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH  DISTRICT 3-2,NEIGHBORHOOD UNION HEALTH CENTER,186 SUNSET AVENUE NW,,ATLANTA,GA,30314,
STD-GA,,,STD30022,41296,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,NORTH FULTON REGIONAL HEALTH CENTER,3155 ROYAL DRIVE,,ALPHARETTA,GA,30022,
STD-GA,,,STD30312,41297,STD,TRUE,4/1/2014,,,,,,GEORGIA PUBLIC HEALTH DISTRICT 3-2,THE CENTER FOR HEALTH AND REHABILITATION,265 BOULEVARD NE,3RD FLOOR,ATLANTA,GA,30312,
1H25PS004329,,,STD30093,41804,STD,TRUE,7/1/2014,,,,,,Norcross Health Center,,5030 Georgia Belle Court,,Norcross,GA,30093,
1H25PS004329,,,STD30608,42662,STD,TRUE,7/1/2014,,,,,,Clark County Health Department- East Athens Clinic,District 10,410 McKinley Drive,,Athens,GA,30608,
1H25PS004329,,,STD30605,42665,STD,TRUE,7/1/2014,,,,,,Teen Matters- Cedar,District 10,1275 Cedar Shoals Drive,,Athens,GA,30605,
1H25PS004329,,,STD30606,42668,STD,TRUE,7/1/2014,,,,,,Teen Matters- Central,District 10,168 S. Rocksprings Ct.,,Athens,GA,30606,
1H25PS004329,,,STD305491,42671,STD,TRUE,7/1/2014,,,,,,Teen Matters- Jackson,District 10,260 Lee St.,,Jefferson,GA,30549,
1H25PS004329,,,STD306331,42674,STD,TRUE,7/1/2014,,,,,,Teen Matters- Madison,District 10,51 Sam Grove Road,,Danielsville,GA,30633,
1H25PS004329,,,STD30052,42675,STD,TRUE,7/1/2014,,,,,,Walton County Health Department - West Walton Clinic,District 10,"605 Tom Brewer Rd., Ste. 200",,Loganville,GA,30052,
